t,body,x,y,z
0.0,0,-1.0,0.0,0.0
0.0,1,1.0,0.0,0.0
0.0,2,0.0,0.0,0.0
0.0013698630136986301,0,-0.9959558740184236,0.0034088007088555463,0.0
0.0013698630136986301,1,1.0039515183811403,0.0034088052522410835,0.0
0.0013698630136986301,2,-0.007995644362716702,-0.00681760596109663,0.0
0.0027397260273972603,0,-0.9918173341416182,0.006816811051190147,0.0
0.0027397260273972603,1,1.0078121776105458,0.006816883787161054,0.0
0.0027397260273972603,2,-0.015994843468927607,-0.013633694838351201,0.0
0.004109589041095891,0,-0.987582514203054,0.010223186819209105,0.0
0.004109589041095891,1,1.011583670248711,0.01022355536736688,0.0
0.004109589041095891,2,-0.02400115604565726,-0.020446742186575988,0.0
0.005479452054794521,0,-0.9832494860713178,0.013627021289027676,0.0
0.005479452054794521,1,1.0152676348553134,0.013628187500128619,0.0
0.005479452054794521,2,-0.032018148783995656,-0.027255208789156295,0.0
0.00684931506849315,0,-0.9788162574931547,0.017027340752365148,0.0
0.00684931506849315,1,1.0188656578064565,0.017030192397673585,0.0
0.00684931506849315,2,-0.04004940031330195,-0.03405753315003873,0.0
0.00821917808219178,0,-0.9742807698765741,0.020423099680623686,0.0
0.00821917808219178,1,1.0223792750416667,0.02042902415712215,0.0
0.00821917808219178,2,-0.04809850516509269,-0.040852123837745835,0.0
0.00958904109589041,0,-0.969640896019494,0.02381317548767937,0.0
0.00958904109589041,1,1.0258099737411064,0.023824176142378008,0.0
0.00958904109589041,2,-0.05616907772161246,-0.047637351630057376,0.0
0.01095890410958904,0,-0.9648944377911193,0.027196362854427683,0.0
0.01095890410958904,1,1.0291591939338054,0.02721517855180855,0.0
0.01095890410958904,2,-0.06426475614268624,-0.054411541406236226,0.0
0.01232876712328767,0,-0.9600391237753244,0.030571367574519587,0.0
0.01232876712328767,1,1.0324283300379526,0.03060159615693288,0.0
0.01232876712328767,2,-0.07238920626262842,-0.06117296373145246,0.0
0.013698630136986299,0,-0.9550726068878045,0.03393679987677085,0.0
0.013698630136986299,1,1.035618732334485,0.033983026198588735,0.0
0.013698630136986299,2,-0.08054612544668069,-0.06791982607535957,0.0
0.015068493150684929,0,-0.9499924619817431,0.03729116717540013,0.0
0.015068493150684929,1,1.0387317083753456,0.03735909642818713,0.0
0.015068493150684929,2,-0.0887392463936027,-0.07465026360358726,0.0
0.01643835616438356,0,-0.9447961834603171,0.040632866194525094,0.0
0.01643835616438356,1,1.041768524327878,0.04072946328269548,0.0
0.01643835616438356,2,-0.09697234086756112,-0.08136232947722057,0.0
0.01780821917808219,0,-0.9394811829186244,0.04396017440819609,0.0
0.01780821917808219,1,1.0447304062568794,0.044093810182925866,0.0
0.01780821917808219,2,-0.10524922333825515,-0.08805398459112194,0.0
0.019178082191780823,0,-0.9340447868427079,0.04727124073165414,0.0
0.019178082191780823,1,1.0476185413458639,0.04745184594555395,0.0
0.019178082191780823,2,-0.11357375450315595,-0.09472308667720807,0.0
0.020547945205479454,0,-0.9284842343994101,0.05056407539344788,0.0
0.020547945205479454,1,1.050434079059089,0.050803303300062996,0.0
0.020547945205479454,2,-0.12194984465967877,-0.10136737869351085,0.0
0.021917808219178086,0,-0.9227966753580049,0.05383653891152804,0.0
0.021917808219178086,1,1.0531781322458795,0.05414793750250455,0.0
0.021917808219178086,2,-0.13038145688787448,-0.10798447641403257,0.0
0.023287671232876717,0,-0.9169791681931292,0.057086330089462234,0.0
0.023287671232876717,1,1.0558517781887455,0.05748552503859766,0.0
0.023287671232876717,2,-0.13887260999561624,-0.11457185512805988,0.0
0.02465753424657535,0,-0.9110286784287209,0.06031097294150236,0.0
0.02465753424657535,1,1.0584560595967425,0.060815862409258646,0.0
0.02465753424657535,2,-0.14742738116802145,-0.12112683535076099,0.0
0.02602739726027398,0,-0.9049420772947555,0.0635078024474388,0.0
0.02602739726027398,1,1.0609919855454575,0.06413876499216778,0.0
0.02602739726027398,2,-0.15604990825070184,-0.12764656743960656,0.0
0.02739726027397261,0,-0.8987161407828982,0.06667394903007173,0.0
0.02739726027397261,1,1.063460532364935,0.06745406597344243,0.0
0.02739726027397261,2,-0.16474439158203683,-0.13412801500351415,0.0
0.028767123287671243,0,-0.8923475492041533,0.06980632163984657,0.0
0.028767123287671243,1,1.065862644476776,0.07076161534390198,0.0
0.028767123287671243,2,-0.17351509527262265,-0.14056793698374853,0.0
0.030136986301369875,0,-0.885832887371653,0.07290158932292365,0.0
0.030136986301369875,1,1.0681992351815535,0.07406127895478151,0.0
0.030136986301369875,2,-0.1823663478099004,-0.14696286827770516,0.0
0.0315068493150685,0,-0.8791686455554284,0.07595616114094964,0.0
0.0315068493150685,1,1.070471187397608,0.07735293762808232,0.0
0.0315068493150685,2,-0.19130254184217954,-0.15330909876903195,0.0
0.032876712328767134,0,-0.8723512213839459,0.07896616430343788,0.0
0.032876712328767134,1,1.0726793543521804,0.08063648631703867,0.0
0.032876712328767134,2,-0.20032813296823437,-0.15960265062047654,0.0
0.034246575342465765,0,-0.8653769229000917,0.08192742036745727,0.0
0.034246575342465765,1,1.0748245602257536,0.08391183331243629,0.0
0.034246575342465765,2,-0.20944763732566163,-0.16583925367989355,0.0
0.0356164383561644,0,-0.8582419730179152,0.0848354193549559,0.0
0.0356164383561644,1,1.076907600750373,0.08717889949073826,0.0
0.0356164383561644,2,-0.21866562773245757,-0.17201431884569413,0.0
0.03698630136986303,0,-0.8509425156717032,0.08768529163642148,0.0
0.03698630136986303,1,1.0789292437626263,0.09043761760016047,0.0
0.03698630136986303,2,-0.22798672809092269,-0.17812290923658192,0.0
0.03835616438356166,0,-0.8434746240017937,0.09047177743190823,0.0
0.03835616438356166,1,1.080890229711864,0.09368793158099353,0.0
0.03835616438356166,2,-0.23741560571006992,-0.1841597090129017,0.0
0.03972602739726029,0,-0.835834310982996,0.0931891937883152,0.0
0.03972602739726029,1,1.0827912721241646,0.09692979591658923,0.0
0.03972602739726029,2,-0.24695696114116827,-0.19011898970490437,0.0
0.04109589041095892,0,-0.8280175429726159,0.09583139890722787,0.0
0.04109589041095892,1,1.084633058022458,0.10016317501152033,0.0
0.04109589041095892,2,-0.25661551504984176,-0.19599457391874814,0.0
0.042465753424657554,0,-0.8200202567369315,0.09839175372325859,0.0
0.042465753424657554,1,1.086416248303162,0.10338804259348026,0.0
0.042465753424657554,2,-0.2663959915662304,-0.20177979631673879,0.0
0.043835616438356186,0,-0.8118383806084314,0.10086308067199196,0.0
0.043835616438356186,1,1.0881414780696244,0.10660438113551593,0.0
0.043835616438356186,2,-0.2763030974611927,-0.2074674618075078,0.0
0.04520547945205482,0,-0.803467860531891,0.10323761964358866,0.0
0.04520547945205482,1,1.0898093569226268,0.10981218129518058,0.0
0.04520547945205482,2,-0.28634149639073553,-0.21304980093876916,0.0
0.04657534246575345,0,-0.7949046918755932,0.10550698119811024,0.0
0.04657534246575345,1,1.0914204692082021,0.11301144136715469,0.0
0.04657534246575345,2,-0.2965157773326086,-0.21851842256526485,0.0
0.04794520547945208,0,-0.7861449580141503,0.10766209722822821,0.0
0.04794520547945208,1,1.092975374223025,0.1162021667458106,0.0
0.04794520547945208,2,-0.30683041620887447,-0.22386426397403875,0.0
0.04931506849315071,0,-0.7771848768296916,0.10969316940211903,0.0
0.04931506849315071,1,1.094474606377706,0.11938436939409122,0.0
0.04931506849315071,2,-0.3172897295480142,-0.22907753879621018,0.0
0.05068493150684934,0,-0.7680208564251592,0.11158961591352547,0.0
0.05068493150684934,1,1.0959186753184227,0.12255806731493371,0.0
0.05068493150684934,2,-0.3278978188932634,-0.2341476832284591,0.0
0.052054794520547974,0,-0.7586495614910836,0.11334001731829184,0.0
0.052054794520547974,1,1.0973080660075023,0.12572328402129834,0.0
0.052054794520547974,2,-0.3386585045164186,-0.2390633013395901,0.0
0.053424657534246606,0,-0.74906799190597,0.11493206255974836,0.0
0.053424657534246606,1,1.0986432387638214,0.12888004800066138,0.0
0.053424657534246606,2,-0.34957524685785135,-0.2438121105604097,0.0
0.05479452054794524,0,-0.7392735752659951,0.11635249669280744,0.0
0.05479452054794524,1,1.0999246292642444,0.13202839216960358,0.0
0.05479452054794524,2,-0.36065105399824915,-0.24838088886241097,0.0
0.05616438356164387,0,-0.7292642751114805,0.11758707232245134,0.0
0.05616438356164387,1,1.1011526485077971,0.13516835331387897,0.0
0.05616438356164387,2,-0.37188837339631664,-0.2527554256363303,0.0
0.0575342465753425,0,-0.7190387166168297,0.1186205073890535,0.0
0.0575342465753425,1,1.1023276827448913,0.13829997150909273,0.0
0.0575342465753425,2,-0.3832889661280616,-0.25692047889814623,0.0
0.05890410958904113,0,-0.7085963313986352,0.11943645266950813,0.0
0.05890410958904113,1,1.1034500933747087,0.1414232895168646,0.0
0.05890410958904113,2,-0.39485376197607347,-0.2608597421863727,0.0
0.06027397260273976,0,-0.6979375228231104,0.12001747322066586,0.0
0.06027397260273976,1,1.1045202168148553,0.14453835215112926,0.0
0.06027397260273976,2,-0.40658269399174496,-0.2645558253717951,0.0
0.061643835616438394,0,-0.6870638526958683,0.12034504895820348,0.0
0.061643835616438394,1,1.105538364348627,0.14764520560905303,0.0
0.061643835616438394,2,-0.41847451165275873,-0.2679902545672565,0.0
0.06301369863013702,0,-0.6759782494190922,0.12039960060733966,0.0
0.06301369863013702,1,1.1065048219567244,0.15074389676096495,0.0
0.06301369863013702,2,-0.43052657253763227,-0.2711434973683046,0.0
0.06438356164383564,0,-0.664685236519026,0.12016054831920006,0.0
0.06438356164383564,1,1.1074198501420451,0.1538344723937609,0.0
0.06438356164383564,2,-0.44273461362301936,-0.273995020712961,0.0
0.06575342465753427,0,-0.6531911787946159,0.11960641121441415,0.0
0.06575342465753427,1,1.1082836837582637,0.1569169784024992,0.0
0.06575342465753427,2,-0.455092504963648,-0.27652338961691336,0.0
0.06712328767123289,0,-0.6415045411425743,0.11871495683747901,0.0
0.06712328767123289,1,1.109096531855291,0.15999145892544114,0.0
0.06712328767123289,2,-0.46759199071271695,-0.27870641576292016,0.0
0.06849315068493152,0,-0.6296361523362034,0.11746340976411264,0.0
0.06849315068493152,1,1.1098585775573482,0.16305795541868506,0.0
0.06849315068493152,2,-0.4802224252211451,-0.2805213651827977,0.0
0.06986301369863014,0,-0.6175994627025582,0.11582872811907695,0.0
0.06986301369863014,1,1.1105699779922051,0.1661165056678895,0.0
0.06986301369863014,2,-0.49297051528964725,-0.2819452337869664,0.0
0.07123287671232877,0,-0.6054107808896849,0.11378795520344567,0.0
0.07123287671232877,1,1.1112308642930133,0.16916714273647487,0.0
0.07123287671232877,2,-0.5058200834033287,-0.2829550979399205,0.0
0.07260273972602739,0,-0.593089471029613,0.11131865045245029,0.0
0.07260273972602739,1,1.1118413416968953,0.17220989385221722,0.0
0.07260273972602739,2,-0.5187518706672828,-0.2835285443046675,0.0
0.07397260273972601,0,-0.5806580880610664,0.10839939925230416,0.0
0.07397260273972601,1,1.1124014897667662,0.17524477923735382,0.0
0.07397260273972601,2,-0.5317434017057003,-0.283644178489658,0.0
0.07534246575342464,0,-0.5681424264610249,0.10501039459043172,0.0
0.07534246575342464,1,1.1129113627644283,0.1782718108912165,0.0
0.07534246575342464,2,-0.544768936303404,-0.28328220548164823,0.0
0.07671232876712326,0,-0.5555714569995606,0.10113407522759608,0.0
0.07671232876712326,1,1.1133709902033717,0.18129099133891827,0.0
0.07671232876712326,2,-0.5577995332038118,-0.28242506656651434,0.0
0.07808219178082189,0,-0.5429771282943944,0.09675579559752202,0.0
